OBJECTID,NUMERO_MUE,TIPO_MUEST,SYMBOL,Ag_ppm,Al_porcien,As_ppm,Au_ppb,Ba_ppm,Be_ppm,Bi_ppm,Br_ppm,Ca_porcien,Cd_ppm,Ce_ppm,Co_ppm,Cr_ppm,Cs_ppm,Cu_ppm,Eu_ppm,Fe_porcien,Ga_ppm,Ge_ppm,Hf_ppm,Hg_ppm,In_ppm,Ir_ppb,K_porcient,La_ppm,Li_ppm,Lu_ppm,Mg_porcien,Mn_ppm,Mo_ppm,Nb_ppm,Nd_ppm,Ni_ppm,P_ppm,Pb_ppm,Rb_ppm,S_porcient,Sb_ppm,Sc_ppm,Se_ppm,Sm_ppm,Sn_ppm,Ta_ppm,Tb_ppm,Te_ppm,Th_ppm,Ti_porcien,TI_ppm,U_ppm,V_ppm,W_ppm,Y_ppm,Yb_ppm,Zn_ppm,Zr_ppm,FRACCION,Na_porcien,REFERENCIA,METODO,Sr_ppm,latDD,lonDD,rng unidad,rng unid_1
"69",2170PPC,"85001",,-0.20000,8.68000,4.80000,6.00000,370.00000,1.00000,33.00000,2.10000,3.17000,-0.50000,49.00000,20.00000,60.00000,2.00000,27.20000,1.40000,5.79000,0.00000,0.00000,6.00000,4.00000,0.00000,13.00000,1.35000,19.60000,0.00000,0.59000,1.46000,878.00000,-1.00000,0.00000,44.00000,20.00000,650.00000,-2.00000,41.00000,0.00000,0.50000,21.90000,-3.00000,3.90000,-10.00000,1.30000,1.20000,0.00000,6.80000,0.63000,0.00000,2.80000,139.00000,11.00000,21.20000,1.90000,86.10000,0.00000,"85053",1.926,"Contribución Técnica N° 14. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero y CGRA, Hoja 4172-IV San C. de Bariloche, Provincias de Río Negro y del Neuquén, R.","85104",299.00000,-41.046428605999949,-70.862366926999982,"13",Arco Magmático Paleógeno- Neógeno (T AV)
"70",2171PPC,"85001",,-0.20000,8.94000,5.10000,31.00000,406.00000,-1.00000,16.00000,1.30000,4.03000,-0.50000,34.00000,20.00000,37.00000,2.00000,32.80000,1.00000,5.67000,0.00000,0.00000,4.00000,2.00000,0.00000,-5.00000,1.14000,15.90000,0.00000,0.38000,2.04000,1150.00000,-1.00000,0.00000,14.00000,18.00000,600.00000,4.00000,62.00000,0.00000,0.50000,21.10000,-3.00000,3.60000,-10.00000,1.10000,1.00000,0.00000,4.00000,0.79000,0.00000,0.80000,203.00000,7.00000,22.60000,2.30000,95.10000,0.00000,"85053",2.064,"Contribución Técnica N° 14. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero y CGRA, Hoja 4172-IV San C. de Bariloche, Provincias de Río Negro y del Neuquén, R.","85104",303.00000,-41.053460819999941,-70.850577393999970,"13",Arco Magmático Paleógeno- Neógeno (T AV)
"71",2175PPC,"85001",,-0.20000,8.41000,5.90000,-2.00000,433.00000,-1.00000,8.00000,3.00000,3.54000,-0.50000,40.00000,19.00000,57.00000,4.00000,36.40000,1.30000,6.02000,0.00000,0.00000,5.00000,4.00000,0.00000,15.00000,1.21000,19.90000,0.00000,0.52000,1.79000,973.00000,-1.00000,0.00000,79.00000,22.00000,650.00000,4.00000,59.00000,0.00000,0.50000,21.30000,-3.00000,4.40000,-10.00000,1.50000,1.70000,0.00000,5.40000,0.82000,0.00000,1.70000,218.00000,3.00000,28.10000,2.50000,114.00000,0.00000,"85053",1.984,"Contribución Técnica N° 14. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero y CGRA, Hoja 4172-IV San C. de Bariloche, Provincias de Río Negro y del Neuquén, R.","85104",269.00000,-41.085917781999967,-70.829757766999933,"13",Arco Magmático Paleógeno- Neógeno (T AV)
"72",2176PPC,"85001",,-0.20000,8.15000,5.40000,-2.00000,514.00000,1.00000,-5.00000,5.00000,3.07000,0.60000,40.00000,19.00000,-5.00000,4.00000,33.20000,0.70000,4.16000,0.00000,0.00000,3.00000,-1.00000,0.00000,6.00000,1.28000,21.40000,0.00000,-0.05000,1.31000,1100.00000,5.00000,0.00000,17.00000,14.00000,600.00000,14.00000,90.00000,0.00000,0.20000,18.20000,-3.00000,5.30000,-10.00000,0.80000,0.60000,0.00000,5.10000,0.67000,0.00000,-0.50000,148.00000,6.00000,27.60000,3.10000,84.90000,0.00000,"85053",2.124,"Contribución Técnica N° 14. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero y CGRA, Hoja 4172-IV San C. de Bariloche, Provincias de Río Negro y del Neuquén, R.","85104",246.00000,-41.080251607999969,-70.825955351999937,"13",Arco Magmático Paleógeno- Neógeno (T AV)
"73",2182PPC,"85001",,-0.20000,8.47000,5.20000,6.00000,572.00000,1.00000,-5.00000,3.80000,2.95000,1.10000,45.00000,14.00000,-5.00000,5.00000,28.60000,0.80000,3.84000,0.00000,0.00000,3.00000,1.00000,0.00000,8.00000,1.40000,23.90000,0.00000,0.53000,1.17000,817.00000,4.00000,0.00000,14.00000,11.00000,550.00000,9.00000,78.00000,0.00000,0.20000,6.10000,-3.00000,5.20000,-10.00000,-0.50000,-0.50000,0.00000,4.80000,0.56000,0.00000,1.70000,116.00000,4.00000,25.70000,2.90000,71.70000,0.00000,"85053",2.156,"Contribución Técnica N° 14. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero y CGRA, Hoja 4172-IV San C. de Bariloche, Provincias de Río Negro y del Neuquén, R.","85104",252.00000,-41.072554685999933,-70.787840904999939,"13",Arco Magmático Paleógeno- Neógeno (T AV)
"74",2186PPC,"85001",,-0.20000,8.95000,6.50000,4.00000,341.00000,-1.00000,18.00000,6.50000,3.71000,-0.50000,34.00000,19.00000,48.00000,4.00000,45.00000,1.40000,5.55000,0.00000,0.00000,4.00000,-1.00000,0.00000,19.00000,0.89000,17.30000,0.00000,0.63000,1.42000,982.00000,-1.00000,0.00000,50.00000,24.00000,900.00000,3.00000,79.00000,0.00000,0.60000,22.80000,7.00000,4.30000,-10.00000,1.10000,1.60000,0.00000,4.00000,0.77000,0.00000,5.10000,204.00000,9.00000,25.80000,2.20000,91.80000,0.00000,"85053",1.935,"Contribución Técnica N° 14. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero y CGRA, Hoja 4172-IV San C. de Bariloche, Provincias de Río Negro y del Neuquén, R.","85104",320.00000,-41.091742493999959,-70.929672901999936,"13",Arco Magmático Paleógeno- Neógeno (T AV)
"75",2189PPC,"85001",,-0.20000,9.62000,5.90000,8.00000,472.00000,1.00000,-5.00000,3.80000,3.50000,1.00000,56.00000,17.00000,65.00000,3.00000,38.90000,1.00000,4.34000,0.00000,0.00000,3.00000,3.00000,0.00000,-5.00000,0.99000,-0.05000,0.00000,0.53000,1.37000,849.00000,5.00000,0.00000,16.00000,16.00000,750.00000,14.00000,67.00000,0.00000,0.40000,22.80000,-3.00000,2.80000,-10.00000,-0.50000,1.00000,0.00000,6.00000,0.76000,0.00000,2.80000,172.00000,8.00000,31.80000,3.40000,92.00000,0.00000,"85053",1.912,"Contribución Técnica N° 14. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero y CGRA, Hoja 4172-IV San C. de Bariloche, Provincias de Río Negro y del Neuquén, R.","85104",320.00000,-41.110446445999969,-70.901262189999954,"13",Arco Magmático Paleógeno- Neógeno (T AV)
"76",2194PPC,"85001",,-0.20000,9.11000,4.30000,3.00000,453.00000,-1.00000,-5.00000,2.50000,3.33000,1.40000,45.00000,15.00000,39.00000,4.00000,28.40000,0.70000,3.66000,0.00000,0.00000,-1.00000,4.00000,0.00000,6.00000,1.31000,21.90000,0.00000,0.48000,1.30000,932.00000,3.00000,0.00000,21.00000,10.00000,650.00000,8.00000,72.00000,0.00000,0.40000,17.90000,-3.00000,3.20000,-10.00000,0.70000,-0.50000,0.00000,4.70000,0.58000,0.00000,-0.50000,126.00000,6.00000,25.20000,2.40000,65.20000,0.00000,"85053",2.166,"Contribución Técnica N° 14. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero y CGRA, Hoja 4172-IV San C. de Bariloche, Provincias de Río Negro y del Neuquén, R.","85104",303.00000,-41.014830510999957,-70.836829745999978,"13",Arco Magmático Paleógeno- Neógeno (T AV)
"77",2209PPC,"85001",,-0.20000,8.94000,4.10000,5.00000,1890.00000,-1.00000,36.00000,1.80000,3.72000,-0.50000,50.00000,17.00000,48.00000,4.00000,24.30000,1.50000,4.97000,0.00000,0.00000,5.00000,4.00000,0.00000,18.00000,1.36000,18.90000,0.00000,2.29000,1.63000,896.00000,-1.00000,0.00000,261.00000,19.00000,600.00000,-2.00000,118.00000,0.00000,0.70000,19.30000,4.00000,3.80000,-10.00000,2.40000,1.30000,0.00000,6.60000,0.67000,0.00000,5.40000,142.00000,9.00000,19.60000,1.80000,83.70000,0.00000,"85053",2.035,"Contribución Técnica N° 14. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero y CGRA, Hoja 4172-IV San C. de Bariloche, Provincias de Río Negro y del Neuquén, R.","85104",339.00000,-41.006453098999941,-70.866287754999973,"13",Arco Magmático Paleógeno- Neógeno (T AV)
"78",2210PPC,"85001",,-0.20000,8.63000,4.80000,5.00000,1290.00000,-1.00000,23.00000,2.00000,3.34000,-0.50000,46.00000,19.00000,41.00000,4.00000,28.30000,1.50000,5.82000,0.00000,0.00000,5.00000,3.00000,0.00000,23.00000,1.39000,19.40000,0.00000,5.26000,1.70000,1020.00000,-1.00000,0.00000,125.00000,23.00000,700.00000,-2.00000,62.00000,0.00000,0.60000,19.60000,3.00000,4.30000,-10.00000,2.10000,1.80000,0.00000,7.80000,0.83000,0.00000,3.10000,194.00000,3.00000,22.10000,2.00000,98.70000,0.00000,"85053",1.913,"Contribución Técnica N° 14. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero y CGRA, Hoja 4172-IV San C. de Bariloche, Provincias de Río Negro y del Neuquén, R.","85104",312.00000,-40.998675662999965,-70.864674013999945,"13",Arco Magmático Paleógeno- Neógeno (T AV)
"79",2212PPC,"85001",,-0.20000,8.43000,-0.50000,6.00000,2260.00000,-1.00000,33.00000,-0.50000,3.79000,-0.50000,28.00000,29.00000,69.00000,4.00000,31.30000,1.50000,8.98000,0.00000,0.00000,6.00000,3.00000,0.00000,24.00000,1.03000,17.60000,0.00000,6.79000,2.13000,1230.00000,-1.00000,0.00000,153.00000,22.00000,550.00000,5.00000,86.00000,0.00000,0.60000,26.40000,3.00000,4.10000,-10.00000,1.90000,1.80000,0.00000,3.50000,1.01000,0.00000,1.60000,265.00000,10.00000,21.90000,2.30000,114.00000,0.00000,"85053",1.949,"Contribución Técnica N° 14. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero y CGRA, Hoja 4172-IV San C. de Bariloche, Provincias de Río Negro y del Neuquén, R.","85104",301.00000,-40.993497845999968,-70.876575152999976,"13",Arco Magmático Paleógeno- Neógeno (T AV)
"80",2215PPC,"85001",,-0.20000,8.93000,5.20000,16.00000,2110.00000,-1.00000,25.00000,7.80000,3.65000,-0.50000,31.00000,17.00000,68.00000,4.00000,40.10000,1.80000,5.93000,0.00000,0.00000,5.00000,3.00000,0.00000,23.00000,1.01000,19.60000,0.00000,2.87000,1.21000,775.00000,-1.00000,0.00000,356.00000,13.00000,800.00000,-2.00000,39.00000,0.00000,1.40000,26.40000,9.00000,4.80000,-10.00000,1.90000,2.80000,0.00000,7.00000,0.77000,0.00000,2.60000,158.00000,8.00000,26.00000,2.80000,89.60000,0.00000,"85053",1.836,"Contribución Técnica N° 14. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero y CGRA, Hoja 4172-IV San C. de Bariloche, Provincias de Río Negro y del Neuquén, R.","85104",307.00000,-40.997019854999962,-70.918133985999987,"13",Arco Magmático Paleógeno- Neógeno (T AV)
"81",2217PPC,"85001",,-0.20000,8.16000,3.30000,42.00000,1720.00000,-1.00000,19.00000,2.80000,3.42000,-0.50000,33.00000,29.00000,91.00000,6.00000,29.80000,1.60000,9.11000,0.00000,0.00000,7.00000,-1.00000,0.00000,29.00000,1.25000,19.90000,0.00000,7.17000,1.76000,1310.00000,-1.00000,0.00000,241.00000,19.00000,400.00000,2.00000,65.00000,0.00000,0.30000,25.80000,7.00000,3.80000,-10.00000,3.20000,1.70000,0.00000,7.90000,1.12000,0.00000,2.40000,281.00000,6.00000,19.90000,2.10000,117.00000,0.00000,"85053",1.745,"Contribución Técnica N° 14. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero y CGRA, Hoja 4172-IV San C. de Bariloche, Provincias de Río Negro y del Neuquén, R.","85104",276.00000,-41.004961126999945,-70.923863754999957,"13",Arco Magmático Paleógeno- Neógeno (T AV)
"82",2218PPC,"85001",,-0.20000,9.34000,4.40000,3.00000,507.00000,-1.00000,-5.00000,3.00000,3.93000,1.50000,38.00000,24.00000,35.00000,4.00000,32.60000,0.70000,4.44000,0.00000,0.00000,3.00000,2.00000,0.00000,9.00000,1.07000,17.80000,0.00000,0.38000,1.81000,1030.00000,4.00000,0.00000,19.00000,16.00000,700.00000,11.00000,52.00000,0.00000,0.30000,20.90000,-3.00000,4.50000,-10.00000,0.70000,-0.50000,0.00000,3.80000,0.67000,0.00000,1.80000,163.00000,6.00000,24.30000,2.50000,98.00000,0.00000,"85053",2.223,"Contribución Técnica N° 14. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero y CGRA, Hoja 4172-IV San C. de Bariloche, Provincias de Río Negro y del Neuquén, R.","85104",311.00000,-41.001415247999944,-70.911584757999947,"13",Arco Magmático Paleógeno- Neógeno (T AV)
"87",2228PPC,"85001",,-0.20000,8.52000,4.40000,3.00000,341.00000,-1.00000,-5.00000,3.60000,3.31000,1.10000,37.00000,20.00000,42.00000,3.00000,33.00000,1.00000,4.82000,0.00000,0.00000,3.00000,3.00000,0.00000,-5.00000,1.07000,18.30000,0.00000,0.50000,1.44000,850.00000,6.00000,0.00000,24.00000,19.00000,800.00000,10.00000,57.00000,0.00000,0.50000,20.00000,-3.00000,4.80000,-10.00000,0.70000,0.80000,0.00000,4.40000,0.79000,0.00000,1.50000,179.00000,9.00000,26.40000,2.50000,86.50000,0.00000,"85053",1.919,"Contribución Técnica N° 14. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero y CGRA, Hoja 4172-IV San C. de Bariloche, Provincias de Río Negro y del Neuquén, R.","85104",281.00000,-41.052242896999985,-70.861220078999963,"13",Arco Magmático Paleógeno- Neógeno (T AV)
"88",2229PPC,"85001",,-0.20000,8.25000,7.40000,6.00000,318.00000,-1.00000,40.00000,4.90000,3.11000,0.60000,-3.00000,8.00000,9.00000,4.00000,33.80000,0.60000,2.74000,0.00000,0.00000,3.00000,2.00000,0.00000,-5.00000,1.61000,16.60000,0.00000,0.40000,1.18000,950.00000,1.00000,0.00000,33.00000,12.00000,850.00000,4.00000,97.00000,0.00000,0.40000,11.00000,-3.00000,4.30000,-10.00000,-0.50000,-0.50000,0.00000,3.30000,0.58000,0.00000,2.80000,131.00000,-1.00000,24.90000,2.90000,72.00000,0.00000,"85053",1.877,"Contribución Técnica N° 14. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero y CGRA, Hoja 4172-IV San C. de Bariloche, Provincias de Río Negro y del Neuquén, R.","85104",247.00000,-41.056500785999958,-70.858387018999963,"13",Arco Magmático Paleógeno- Neógeno (T AV)
"89",2231PPC,"85001",,1.90000,9.33000,4.20000,2.00000,458.00000,-1.00000,18.00000,1.80000,3.79000,1.70000,34.00000,15.00000,47.00000,4.00000,28.90000,0.60000,3.96000,0.00000,0.00000,3.00000,-1.00000,0.00000,16.00000,1.07000,-0.05000,0.00000,0.35000,1.59000,885.00000,4.00000,0.00000,24.00000,20.00000,700.00000,10.00000,-5.00000,0.00000,0.30000,18.10000,-3.00000,2.70000,-10.00000,-0.50000,0.50000,0.00000,2.30000,0.65000,0.00000,-0.50000,150.00000,3.00000,23.60000,2.10000,79.60000,0.00000,"85053",1.931,"Contribución Técnica N° 14. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero y CGRA, Hoja 4172-IV San C. de Bariloche, Provincias de Río Negro y del Neuquén, R.","85104",327.00000,-41.084364050999966,-70.952735836999977,"13",Arco Magmático Paleógeno- Neógeno (T AV)
"90",2237PPC,"85001",,-0.20000,9.12000,4.70000,6.00000,374.00000,-1.00000,-5.00000,2.80000,3.61000,2.10000,26.00000,22.00000,64.00000,3.00000,36.10000,0.80000,5.00000,0.00000,0.00000,2.00000,-1.00000,0.00000,19.00000,0.85000,-0.05000,0.00000,0.47000,1.71000,1140.00000,4.00000,0.00000,20.00000,23.00000,800.00000,9.00000,46.00000,0.00000,0.40000,21.60000,-3.00000,4.20000,-10.00000,-0.50000,0.70000,0.00000,3.10000,0.77000,0.00000,1.00000,198.00000,3.00000,24.40000,2.30000,84.60000,0.00000,"85053",1.808,"Contribución Técnica N° 14. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero y CGRA, Hoja 4172-IV San C. de Bariloche, Provincias de Río Negro y del Neuquén, R.","85104",296.00000,-41.119818652999982,-70.885234690999937,"13",Arco Magmático Paleógeno- Neógeno (T AV)
"91",2241PPC,"85001",,-0.20000,9.08000,-0.50000,11.00000,164.00000,-1.00000,32.00000,5.70000,3.91000,-0.50000,28.00000,-1.00000,-5.00000,4.00000,32.90000,-0.20000,2.82000,0.00000,0.00000,2.00000,2.00000,0.00000,6.00000,1.06000,14.80000,0.00000,0.50000,1.13000,559.00000,-1.00000,0.00000,59.00000,10.00000,500.00000,-2.00000,57.00000,0.00000,-0.10000,13.30000,5.00000,3.00000,-10.00000,-0.50000,1.00000,0.00000,-0.20000,0.62000,0.00000,1.00000,138.00000,1.00000,21.10000,2.20000,73.30000,0.00000,"85053",1.833,"Contribución Técnica N° 14. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero y CGRA, Hoja 4172-IV San C. de Bariloche, Provincias de Río Negro y del Neuquén, R.","85104",309.00000,-41.149970730999939,-70.840340648999984,"13",Arco Magmático Paleógeno- Neógeno (T AV)
"92",2244PPC,"85001",,-0.20000,8.74000,4.20000,11.00000,213.00000,-1.00000,-5.00000,11.40000,3.41000,1.60000,24.00000,12.00000,-5.00000,4.00000,33.10000,0.80000,3.95000,0.00000,0.00000,3.00000,-1.00000,0.00000,20.00000,0.94000,14.30000,0.00000,0.18000,1.24000,755.00000,3.00000,0.00000,34.00000,12.00000,700.00000,6.00000,30.00000,0.00000,0.40000,19.50000,-3.00000,4.00000,-10.00000,1.00000,0.70000,0.00000,3.40000,0.64000,0.00000,0.90000,144.00000,8.00000,21.90000,2.60000,78.00000,0.00000,"85053",1.728,"Contribución Técnica N° 14. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero y CGRA, Hoja 4172-IV San C. de Bariloche, Provincias de Río Negro y del Neuquén, R.","85104",271.00000,-41.170051288999957,-70.836960082999951,"13",Arco Magmático Paleógeno- Neógeno (T AV)
"93",2247PPC,"85001",,-0.20000,7.86000,3.20000,10.00000,306.00000,-1.00000,-5.00000,12.20000,3.59000,1.40000,33.00000,16.00000,36.00000,-1.00000,41.00000,0.30000,3.55000,0.00000,0.00000,2.00000,7.00000,0.00000,11.00000,1.04000,15.80000,0.00000,-0.05000,1.59000,959.00000,4.00000,0.00000,15.00000,17.00000,1150.00000,8.00000,35.00000,0.00000,0.40000,16.80000,-3.00000,4.20000,-10.00000,0.60000,0.50000,0.00000,2.80000,0.61000,0.00000,-0.50000,133.00000,4.00000,23.40000,2.00000,84.10000,0.00000,"85053",1.673,"Contribución Técnica N° 14. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero y CGRA, Hoja 4172-IV San C. de Bariloche, Provincias de Río Negro y del Neuquén, R.","85104",312.00000,-41.150420529999963,-70.827849071999935,"13",Arco Magmático Paleógeno- Neógeno (T AV)
"94",2248PPC,"85001",,-0.20000,8.28000,6.60000,39.00000,569.00000,-1.00000,27.00000,8.20000,3.23000,-0.50000,30.00000,-1.00000,37.00000,5.00000,40.20000,1.40000,2.26000,0.00000,0.00000,4.00000,8.00000,0.00000,13.00000,0.88000,19.30000,0.00000,0.50000,1.17000,825.00000,-1.00000,0.00000,101.00000,20.00000,950.00000,4.00000,189.00000,0.00000,-0.10000,12.30000,10.00000,5.30000,-10.00000,2.00000,0.80000,0.00000,6.20000,0.68000,0.00000,4.30000,162.00000,10.00000,24.90000,3.00000,81.40000,0.00000,"85053",1.724,"Contribución Técnica N° 14. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero y CGRA, Hoja 4172-IV San C. de Bariloche, Provincias de Río Negro y del Neuquén, R.","85104",277.00000,-41.154251621999947,-70.820347381999966,"13",Arco Magmático Paleógeno- Neógeno (T AV)
"95",2249PPC,"85001",,-0.20000,8.89000,5.20000,5.00000,-50.00000,-1.00000,20.00000,5.90000,3.64000,1.10000,27.00000,9.00000,32.00000,3.00000,41.10000,0.80000,2.87000,0.00000,0.00000,2.00000,-1.00000,0.00000,-5.00000,0.96000,17.20000,0.00000,0.30000,1.22000,1070.00000,-1.00000,0.00000,38.00000,18.00000,900.00000,3.00000,41.00000,0.00000,-0.10000,10.40000,-3.00000,0.40000,-10.00000,-0.50000,0.60000,0.00000,2.30000,0.65000,0.00000,0.90000,143.00000,4.00000,25.80000,2.40000,78.30000,0.00000,"85053",1.764,"Contribución Técnica N° 14. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero y CGRA, Hoja 4172-IV San C. de Bariloche, Provincias de Río Negro y del Neuquén, R.","85104",299.00000,-41.163000356999930,-70.818296141999951,"13",Arco Magmático Paleógeno- Neógeno (T AV)
"98",2257PPC,"85001",,-0.20000,7.95000,6.90000,9.00000,412.00000,-1.00000,-5.00000,13.20000,2.91000,1.40000,30.00000,17.00000,33.00000,3.00000,38.10000,0.70000,4.77000,0.00000,0.00000,3.00000,5.00000,0.00000,-5.00000,1.12000,19.20000,0.00000,0.46000,1.12000,1310.00000,4.00000,0.00000,10.00000,16.00000,900.00000,12.00000,79.00000,0.00000,-0.10000,20.20000,-3.00000,4.60000,-10.00000,-0.50000,-0.50000,0.00000,4.30000,0.61000,0.00000,3.00000,163.00000,4.00000,25.00000,2.60000,75.20000,0.00000,"85053",1.687,"Contribución Técnica N° 14. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero y CGRA, Hoja 4172-IV San C. de Bariloche, Provincias de Río Negro y del Neuquén, R.","85104",248.00000,-41.082349775999944,-70.844683639999971,"13",Arco Magmático Paleógeno- Neógeno (T AV)
